Generation	Treatment	Temp	pH	Rep	Beak	time	nx	lx	Ndev	Cdev	F.Ratio	M.Ratio
2	4	15	7.8	3	3	26	0	0	0	-25		
2	4	15	7.8	3	3	28	0	0	0	0		
2	4	15	7.8	3	3	31	0	0	0	0		
2	4	15	7.8	3	3	33	0	0	0	0		
2	4	15	7.8	3	3	35	0	0	0	0		
2	4	15	7.8	3	3	38	0	0	0	0		
2	4	15	7.8	4	1	0	0		0	0		
2	4	15	7.8	4	1	5	0		0	0		
2	4	15	7.8	4	1	7	0		0	0		
2	4	15	7.8	4	1	10	0		0	0		
2	4	15	7.8	4	1	12	0		0	0		
2	4	15	7.8	4	1	14	0		0	0		
2	4	15	7.8	4	1	17	0		0	0		
2	4	15	7.8	4	1	19	0		0	0		
2	4	15	7.8	4	1	21	0		0	0		
2	4	15	7.8	4	1	24	0		0	0		
2	4	15	7.8	4	1	26	0		0	0		
2	4	15	7.8	4	1	28	0		0	0		
2	4	15	7.8	4	1	31	0		0	0		
2	4	15	7.8	4	1	33	0		0	0		
2	4	15	7.8	4	1	35	0		0	0		
2	4	15	7.8	4	1	38	0		0	0		
2	4	15	7.8	4	2	0	0		0	0		
2	4	15	7.8	4	2	5	0		0	0		
2	4	15	7.8	4	2	7	0		0	0		
2	4	15	7.8	4	2	10	0		0	0		
2	4	15	7.8	4	2	12	0		0	0		
2	4	15	7.8	4	2	14	0		0	0		
2	4	15	7.8	4	2	17	0		0	0		
2	4	15	7.8	4	2	19	0		0	0		
2	4	15	7.8	4	2	21	0		0	0		
2	4	15	7.8	4	2	24	0		0	0		
2	4	15	7.8	4	2	26	0		0	0		
2	4	15	7.8	4	2	28	0		0	0		
2	4	15	7.8	4	2	31	0		0	0		
2	4	15	7.8	4	2	33	0		0	0		
2	4	15	7.8	4	2	35	0		0	0		
2	4	15	7.8	4	2	38	0		0	0		
2	4	15	7.8	4	3	0	0		0	0		
2	4	15	7.8	4	3	5	0		0	0		
2	4	15	7.8	4	3	7	0		0	0		
2	4	15	7.8	4	3	10	0		0	0		
2	4	15	7.8	4	3	12	0		0	0		
2	4	15	7.8	4	3	14	0		0	0		
2	4	15	7.8	4	3	17	0		0	0		
2	4	15	7.8	4	3	19	0		0	0		
2	4	15	7.8	4	3	21	0		0	0		
2	4	15	7.8	4	3	24	0		0	0		
2	4	15	7.8	4	3	26	0		0	0		
2	4	15	7.8	4	3	28	0		0	0		
2	4	15	7.8	4	3	31	0		0	0		
2	4	15	7.8	4	3	33	0		0	0		
2	4	15	7.8	4	3	35	0		0	0		
2	4	15	7.8	4	3	38	0		0	0		
4	1	13	8.2	1	1	4	25	1	0	0		
4	1	13	8.2	1	1	7	25	1	7	0		
4	1	13	8.2	1	1	9	25	1	15	0		
4	1	13	8.2	1	1	11	25	1	2	0		
4	1	13	8.2	1	1	14	25	1	0	0		
4	1	13	8.2	1	1	16	25	1	-6	6		
4	1	13	8.2	1	1	18	24	0.96	-6	6	0.333333333	0.666666667
4	1	13	8.2	1	1	21	23	0.92	-6	5	0.25	0.75
4	1	13	8.2	1	1	23	22	0.88	-3	2	0.411764706	0.588235294
4	1	13	8.2	1	1	25	22	0.88	0	0	0.421052632	0.578947368
4	1	13	8.2	1	1	28	21	0.84	-2	1	0.421052632	0.578947368
4	1	13	8.2	1	1	30	21	0.84	0	0	0.45	0.55
4	1	13	8.2	1	1	32	21	0.84	0	0	0.45	0.55
4	1	13	8.2	1	1	35	21	0.84	-1	1	0.45	0.55
4	1	13	8.2	1	1	37	0	0	0	-21	0.428571429	0.571428571
4	1	13	8.2	1	2	0	25	1	0	-21		
4	1	13	8.2	1	2	4	24	0.96	0	0		
4	1	13	8.2	1	2	7	24	0.96	0	0		
4	1	13	8.2	1	2	9	24	0.96	10	0		
4	1	13	8.2	1	2	11	24	0.96	13	0		
4	1	13	8.2	1	2	14	24	0.96	1	0		
4	1	13	8.2	1	2	16	24	0.96	0	0		
4	1	13	8.2	1	2	18	24	0.96	-4	4		
4	1	13	8.2	1	2	21	23	0.92	-14	13	0.75	0.25
4	1	13	8.2	1	2	23	23	0.92	-2	2	0.647058824	0.352941176
4	1	13	8.2	1	2	25	22	0.88	-2	1	0.578947368	0.421052632
4	1	13	8.2	1	2	28	22	0.88	0	0	0.6	0.4
4	1	13	8.2	1	2	30	22	0.88	0	0	0.6	0.4
4	1	13	8.2	1	2	32	22	0.88	0	0	0.6	0.4
4	1	13	8.2	1	2	35	21	0.84	-1	0	0.6	0.4
4	1	13	8.2	1	2	37	21	0.84	-1	1	0.6	0.4
4	1	13	8.2	1	3	0	25	1	-1	-20	0.571428571	0.428571429
4	1	13	8.2	1	3	4	25	1	0	-21		
4	1	13	8.2	1	3	7	25	1	0	0		
4	1	13	8.2	1	3	9	25	1	8	0		
4	1	13	8.2	1	3	11	25	1	14	0		
4	1	13	8.2	1	3	14	25	1	1	0		
4	1	13	8.2	1	3	16	25	1	0	0		
4	1	13	8.2	1	3	18	25	1	0	2		
4	1	13	8.2	1	3	21	24	0.96	-17	16	0	1
4	1	13	8.2	1	3	23	23	0.92	-6	5	0.444444444	0.555555556
4	1	13	8.2	1	3	25	0	0	0	-23	0.47826087	0.52173913
4	1	13	8.2	1	3	28	0	0	0	0		
4	1	13	8.2	1	3	30	0	0	0	0		
4	1	13	8.2	1	3	32	0	0	0	0		
4	1	13	8.2	1	3	35	0	0	0	0		
4	1	13	8.2	1	3	37	0	0	0	0		
4	1	13	8.2	2	1	0	25	1	0	0		
4	1	13	8.2	2	1	4	25	1	0	0		
4	1	13	8.2	2	1	7	25	1	2	0		
4	1	13	8.2	2	1	9	23	0.92	19	0		
4	1	13	8.2	2	1	11	23	0.92	2	0		
4	1	13	8.2	2	1	14	23	0.92	0	0		
4	1	13	8.2	2	1	16	23	0.92	-2	2		
4	1	13	8.2	2	1	18	23	0.92	-5	5	0	1
4	1	13	8.2	2	1	21	23	0.92	-16	16	0.285714286	0.714285714
4	1	13	8.2	2	1	23	0	0	0	-23	0.47826087	0.52173913
4	1	13	8.2	2	1	25	0	0	0	0		
4	1	13	8.2	2	1	28	0	0	0	0		
4	1	13	8.2	2	1	30	0	0	0	0		
4	1	13	8.2	2	1	32	0	0	0	0		
4	1	13	8.2	2	1	35	0	0	0	0		
4	1	13	8.2	2	1	37	0	0	0	0		
4	1	13	8.2	2	2	0	25	1	0	0		
4	1	13	8.2	2	2	4	25	1	0	0		
4	1	13	8.2	2	2	7	25	1	1	0		
4	1	13	8.2	2	2	9	25	1	20	0		
4	1	13	8.2	2	2	11	24	0.96	3	0		
4	1	13	8.2	2	2	14	24	0.96	0	0		
4	1	13	8.2	2	2	16	23	0.92	-3	2		
4	1	13	8.2	2	2	18	23	0.92	-10	10	1	0
4	1	13	8.2	2	2	21	23	0.92	-10	10	0.666666667	0.333333333
4	1	13	8.2	2	2	23	23	0.92	0	0	0.454545455	0.545454545
4	1	13	8.2	2	2	25	23	0.92	0	0	0.454545455	0.545454545
4	1	13	8.2	2	2	28	23	0.92	-1	1	0.454545455	0.545454545
4	1	13	8.2	2	2	30	0	0	0	-23	0.434782609	0.565217391
4	1	13	8.2	2	2	32	0	0	0	0		
4	1	13	8.2	2	2	35	0	0	0	0		
4	1	13	8.2	2	2	37	0	0	0	0		
4	1	13	8.2	2	3	0	25	1	0	0		
4	1	13	8.2	2	3	4	25	1	0	0		
4	1	13	8.2	2	3	7	25	1	0	0		
4	1	13	8.2	2	3	9	23	0.92	17	0		
4	1	13	8.2	2	3	11	20	0.8	3	0		
4	1	13	8.2	2	3	14	20	0.8	0	0		
4	1	13	8.2	2	3	16	20	0.8	-1	1		
4	1	13	8.2	2	3	18	19	0.76	-10	9	0	1
4	1	13	8.2	2	3	21	19	0.76	-7	7	0.5	0.5
4	1	13	8.2	2	3	23	19	0.76	0	0	0.470588235	0.529411765
4	1	13	8.2	2	3	25	19	0.76	-2	2	0.470588235	0.529411765
4	1	13	8.2	2	3	28	0	0	0	-19	0.473684211	0.526315789
4	1	13	8.2	2	3	30	0	0	0	0		
4	1	13	8.2	2	3	32	0	0	0	0		
4	1	13	8.2	2	3	35	0	0	0	0		
4	1	13	8.2	2	3	37	0	0	0	0		
4	1	13	8.2	3	1	0	25	1	0	0		
4	1	13	8.2	3	1	4	25	1	0	0		
4	1	13	8.2	3	1	7	25	1	0	0		
4	1	13	8.2	3	1	9	22	0.88	11	0		
4	1	13	8.2	3	1	11	22	0.88	10	0		
4	1	13	8.2	3	1	14	18	0.72	-3	0		
4	1	13	8.2	3	1	16	18	0.72	0	0		
4	1	13	8.2	3	1	18	18	0.72	-4	4		
4	1	13	8.2	3	1	21	18	0.72	-14	14	0.25	0.75
4	1	13	8.2	3	1	23	0	0	0	-18	0.388888889	0.611111111
4	1	13	8.2	3	1	25	0	0	0	0		
4	1	13	8.2	3	1	28	0	0	0	0		
4	1	13	8.2	3	1	30	0	0	0	0		
4	1	13	8.2	3	1	32	0	0	0	0		
4	1	13	8.2	3	1	35	0	0	0	0		
4	1	13	8.2	3	1	37	0	0	0	0		
4	1	13	8.2	3	2	0	25	1	0	0		
4	1	13	8.2	3	2	4	25	1	0	0		
4	1	13	8.2	3	2	7	25	1	0	0		
4	1	13	8.2	3	2	9	19	0.76	10	0		
4	1	13	8.2	3	2	11	19	0.76	8	0		
4	1	13	8.2	3	2	14	19	0.76	1	0		
4	1	13	8.2	3	2	16	19	0.76	0	0		
4	1	13	8.2	3	2	18	19	0.76	-3	3		
4	1	13	8.2	3	2	21	19	0.76	-16	16	0	1
4	1	13	8.2	3	2	23	0	0	0	-19	0.368421053	0.631578947
4	1	13	8.2	3	2	25	0	0	0	0		
4	1	13	8.2	3	2	28	0	0	0	0		
4	1	13	8.2	3	2	30	0	0	0	0		
4	1	13	8.2	3	2	32	0	0	0	0		
4	1	13	8.2	3	2	35	0	0	0	0		
4	1	13	8.2	3	2	37	0	0	0	0		
4	1	13	8.2	3	3	0	25	1	0	0		
4	1	13	8.2	3	3	4	25	1	0	0		
4	1	13	8.2	3	3	7	24	0.96	0	0		
4	1	13	8.2	3	3	9	21	0.84	1	0		
4	1	13	8.2	3	3	11	21	0.84	19	0		
4	1	13	8.2	3	3	14	21	0.84	1	0		
4	1	13	8.2	3	3	16	21	0.84	0	0		
4	1	13	8.2	3	3	18	21	0.84	-6	6		
4	1	13	8.2	3	3	21	21	0.84	-14	14	0.333333333	0.666666667
4	1	13	8.2	3	3	23	20	0.8	-1	0	0.55	0.45
4	1	13	8.2	3	3	25	0	0	0	-20	0.55	0.45
4	1	13	8.2	3	3	28	0	0	0	0		
4	1	13	8.2	3	3	30	0	0	0	0		
4	1	13	8.2	3	3	32	0	0	0	0		
4	1	13	8.2	3	3	35	0	0	0	0		
4	1	13	8.2	3	3	37	0	0	0	0		
4	1	13	8.2	4	1	0	0		0	0		
4	1	13	8.2	4	1	5	0		0	0		
4	1	13	8.2	4	1	7	0		0	0		
4	1	13	8.2	4	1	10	0		0	0		
4	1	13	8.2	4	1	12	0		0	0		
4	1	13	8.2	4	1	14	0		0	0		
4	1	13	8.2	4	1	17	0		0	0		
4	1	13	8.2	4	1	19	0		0	0		
4	1	13	8.2	4	1	21	0		0	0		
4	1	13	8.2	4	1	24	0		0	0		
4	1	13	8.2	4	1	24	0		0	0		
4	1	13	8.2	4	1	26	0		0	0		
4	1	13	8.2	4	1	28	0		0	0		
4	1	13	8.2	4	1	31	0		0	0		
4	1	13	8.2	4	1	33	0		0	0		
4	1	13	8.2	4	1	35	0		0	0		
4	1	13	8.2	4	2	0	0		0	0		
4	1	13	8.2	4	2	5	0		0	0		
4	1	13	8.2	4	2	7	0		0	0		
4	1	13	8.2	4	2	10	0		0	0		
4	1	13	8.2	4	2	12	0		0	0		
4	1	13	8.2	4	2	14	0		0	0		
4	1	13	8.2	4	2	17	0		0	0		
4	1	13	8.2	4	2	19	0		0	0		
4	1	13	8.2	4	2	21	0		0	0		
4	1	13	8.2	4	2	24	0		0	0		
4	1	13	8.2	4	2	24	0		0	0		
4	1	13	8.2	4	2	26	0		0	0		
4	1	13	8.2	4	2	28	0		0	0		
4	1	13	8.2	4	2	31	0		0	0		
4	1	13	8.2	4	2	33	0		0	0		
4	1	13	8.2	4	2	35	0		0	0		
4	1	13	8.2	4	3	0	0		0	0		
4	1	13	8.2	4	3	5	0		0	0		
4	1	13	8.2	4	3	7	0		0	0		
4	1	13	8.2	4	3	10	0		0	0		
4	1	13	8.2	4	3	12	0		0	0		
4	1	13	8.2	4	3	14	0		0	0		
4	1	13	8.2	4	3	17	0		0	0		
4	1	13	8.2	4	3	19	0		0	0		
4	1	13	8.2	4	3	21	0		0	0		
4	1	13	8.2	4	3	24	0		0	0		
4	1	13	8.2	4	3	24	0		0	0		
4	1	13	8.2	4	3	26	0		0	0		
4	1	13	8.2	4	3	28	0		0	0		
4	1	13	8.2	4	3	31	0		0	0		
4	1	13	8.2	4	3	33	0		0	0		
4	1	13	8.2	4	3	35	0		0	0		
4	2	13	7.8	1	1	0	25	1	0	0		
4	2	13	7.8	1	1	4	25	1	0	0		
4	2	13	7.8	1	1	6	16	0.64	1	0		
4	2	13	7.8	1	1	8	16	0.64	0	0		
4	2	13	7.8	1	1	11	16	0.64	11	0		
4	2	13	7.8	1	1	13	16	0.64	4	0		
4	2	13	7.8	1	1	15	16	0.64	0	0		
4	2	13	7.8	1	1	18	16	0.64	-1	1	1	0
4	2	13	7.8	1	1	20	15	0.6	-5	4	0.6	0.4
4	2	13	7.8	1	1	22	14	0.56	-6	5	0.3	0.7
4	2	13	7.8	1	1	25	14	0.56	-4	4	0.428571429	0.571428571
4	2	13	7.8	1	1	27	0	0	0	-14		
4	2	13	7.8	1	1	29	0	0	0	0		
4	2	13	7.8	1	1	32	0	0	0	0		
4	2	13	7.8	1	1	34	0	0	0	0		
4	2	13	7.8	1	1	36	0	0	0	0		
4	2	13	7.8	1	2	0	25	1	0	0		
4	2	13	7.8	1	2	4	25	1	0	0		
4	2	13	7.8	1	2	6	18	0.72	0	0		
4	2	13	7.8	1	2	8	18	0.72	3	0		
4	2	13	7.8	1	2	11	18	0.72	14	0		
4	2	13	7.8	1	2	13	18	0.72	0	0		
4	2	13	7.8	1	2	15	18	0.72	0	0		
4	2	13	7.8	1	2	18	18	0.72	-2	2	0.5	0.5
4	2	13	7.8	1	2	20	18	0.72	-6	6	0.125	0.875
4	2	13	7.8	1	2	22	17	0.68	-7	7	0.4	0.6
4	2	13	7.8	1	2	25	16	0.64	-2	1	0.375	0.625
4	2	13	7.8	1	2	27	0	0	0	-16		
4	2	13	7.8	1	2	29	0	0	0	0		
4	2	13	7.8	1	2	32	0	0	0	0		
4	2	13	7.8	1	2	34	0	0	0	0		
4	2	13	7.8	1	2	36	0	0	0	0		
4	2	13	7.8	1	3	0	25	1	0	0		
4	2	13	7.8	1	3	4	25	1	0	0		
4	2	13	7.8	1	3	6	13	0.52	0	0		
4	2	13	7.8	1	3	8	13	0.52	0	0		
4	2	13	7.8	1	3	11	13	0.52	12	0		
4	2	13	7.8	1	3	13	13	0.52	1	0		
4	2	13	7.8	1	3	15	13	0.52	0	0		
4	2	13	7.8	1	3	18	13	0.52	-5	5	0.6	0.4
4	2	13	7.8	1	3	20	13	0.52	-5	5	0.6	0.4
4	2	13	7.8	1	3	22	12	0.48	-2	1	0.545454545	0.454545455
4	2	13	7.8	1	3	25	12	0.48	0	0	0.545454545	0.454545455
4	2	13	7.8	1	3	27	12	0.48	-1	1	0.583333333	0.416666667
4	2	13	7.8	1	3	29	0	0	0	-12		
4	2	13	7.8	1	3	32	0	0	0	0		
4	2	13	7.8	1	3	34	0	0	0	0		
4	2	13	7.8	1	3	36	0	0	0	0		
4	2	13	7.8	2	1	0	0		0	0		
4	2	13	7.8	2	1	4	0		0	0		
4	2	13	7.8	2	1	6	0		0	0		
4	2	13	7.8	2	1	8	0		0	0		
4	2	13	7.8	2	1	11	0		0	0		
4	2	13	7.8	2	1	13	0		0	0		
4	2	13	7.8	2	1	15	0		0	0		
4	2	13	7.8	2	1	18	0		0	0		
4	2	13	7.8	2	1	20	0		0	0		
4	2	13	7.8	2	1	22	0		0	0		
4	2	13	7.8	2	1	25	0		0	0		
4	2	13	7.8	2	1	27	0		0	0		
4	2	13	7.8	2	1	29	0		0	0		
4	2	13	7.8	2	1	32	0		0	0		
4	2	13	7.8	2	1	34	0		0	0		
4	2	13	7.8	2	1	36	0		0	0		
4	2	13	7.8	2	2	0	25	1	0	0		
4	2	13	7.8	2	2	4	25	1	0	0		
4	2	13	7.8	2	2	6	25	1	1	0		
4	2	13	7.8	2	2	8	25	1	7	0		
4	2	13	7.8	2	2	11	25	1	17	0		
4	2	13	7.8	2	2	13	25	1	0	0		
4	2	13	7.8	2	2	15	24	0.96	-1	0		
4	2	13	7.8	2	2	18	22	0.88	-19	17	0.294117647	0.705882353
4	2	13	7.8	2	2	20	23	0.92	-2	3	0.35	0.65
4	2	13	7.8	2	2	22	21	0.84	-2	0	0.35	0.65
4	2	13	7.8	2	2	25	21	0.84	-1	1	0.380952381	0.619047619
4	2	13	7.8	2	2	27	0	0	0	-21		
4	2	13	7.8	2	2	29	0	0	0	0		
4	2	13	7.8	2	2	32	0	0	0	0		
4	2	13	7.8	2	2	34	0	0	0	0		
4	2	13	7.8	2	2	36	0	0	0	0		
4	2	13	7.8	2	3	0	25	1	0	0		
4	2	13	7.8	2	3	4	25	1	0	0		
4	2	13	7.8	2	3	6	23	0.92	0	0		
4	2	13	7.8	2	3	8	23	0.92	17	0		
4	2	13	7.8	2	3	11	23	0.92	5	0		
4	2	13	7.8	2	3	13	23	0.92	1	0		
4	2	13	7.8	2	3	15	23	0.92	-3	3	0	1
4	2	13	7.8	2	3	18	23	0.92	-12	12	0.266666667	0.733333333
4	2	13	7.8	2	3	20	23	0.92	-2	2	0.294117647	0.705882353
4	2	13	7.8	2	3	22	22	0.88	-3	2	0.315789474	0.684210526
4	2	13	7.8	2	3	25	22	0.88	-3	3	0.409090909	0.590909091
4	2	13	7.8	2	3	27	0	0	0	-22		
4	2	13	7.8	2	3	29	0	0	0	0		
4	2	13	7.8	2	3	32	0	0	0	0		
4	2	13	7.8	2	3	34	0	0	0	0		
4	2	13	7.8	2	3	36	0	0	0	0		
4	2	13	7.8	3	1	0	0		0	0		
4	2	13	7.8	3	1	4	0		0	0		
4	2	13	7.8	3	1	6	0		0	0		
4	2	13	7.8	3	1	8	0		0	0		
4	2	13	7.8	3	1	11	0		0	0		
4	2	13	7.8	3	1	13	0		0	0		
4	2	13	7.8	3	1	15	0		0	0		
4	2	13	7.8	3	1	18	0		0	0		
4	2	13	7.8	3	1	20	0		0	0		
4	2	13	7.8	3	1	22	0		0	0		
4	2	13	7.8	3	1	25	0		0	0		
4	2	13	7.8	3	1	27	0		0	0		
4	2	13	7.8	3	1	29	0		0	0		
4	2	13	7.8	3	1	32	0		0	0		
4	2	13	7.8	3	1	34	0		0	0		
4	2	13	7.8	3	1	36	0		0	0		
4	2	13	7.8	3	2	0	25	1	0	0		
4	2	13	7.8	3	2	4	25	1	0	0		
4	2	13	7.8	3	2	6	18	0.72	0	0		
4	2	13	7.8	3	2	8	17	0.68	1	0		
4	2	13	7.8	3	2	11	17	0.68	13	0		
4	2	13	7.8	3	2	13	17	0.68	1	0		
4	2	13	7.8	3	2	15	17	0.68	2	0		
4	2	13	7.8	3	2	18	17	0.68	-3	3	0	1
4	2	13	7.8	3	2	20	17	0.68	-6	6	0.222222222	0.777777778
4	2	13	7.8	3	2	22	17	0.68	-4	4	0.230769231	0.769230769
4	2	13	7.8	3	2	25	16	0.64	-2	1	0.285714286	0.714285714
4	2	13	7.8	3	2	27	14	0.56	-2	0	0.285714286	0.714285714
4	2	13	7.8	3	2	29	0	0	0	-14		
4	2	13	7.8	3	2	32	0	0	0	0		
4	2	13	7.8	3	2	34	0	0	0	0		
4	2	13	7.8	3	2	36	0	0	0	0		
4	2	13	7.8	3	3	0	25	1	0	0		
4	2	13	7.8	3	3	4	25	1	0	0		
4	2	13	7.8	3	3	6	19	0.76	0	0		
4	2	13	7.8	3	3	8	18	0.72	3	0		
4	2	13	7.8	3	3	11	18	0.72	14	0		
4	2	13	7.8	3	3	13	18	0.72	0	0		
4	2	13	7.8	3	3	15	16	0.64	-4	2	0	1
4	2	13	7.8	3	3	18	18	0.72	-9	12	0.214285714	0.785714286
4	2	13	7.8	3	3	20	18	0.72	-3	3	0.235294118	0.764705882
4	2	13	7.8	3	3	22	18	0.72	-1	1	0.222222222	0.777777778
4	2	13	7.8	3	3	25	0	0	0	-18		
4	2	13	7.8	3	3	27	0	0	0	0		
4	2	13	7.8	3	3	29	0	0	0	0		
4	2	13	7.8	3	3	32	0	0	0	0		
4	2	13	7.8	3	3	34	0	0	0	0		
4	2	13	7.8	3	3	36	0	0	0	0		
4	2	13	7.8	4	1	37	0		0	0		
4	2	13	7.8	4	1	5	0		0	0		
4	2	13	7.8	4	1	7	0		0	0		
4	2	13	7.8	4	1	10	0		0	0		
4	2	13	7.8	4	1	12	0		0	0		
4	2	13	7.8	4	1	14	0		0	0		
4	2	13	7.8	4	1	17	0		0	0		
4	2	13	7.8	4	1	19	0		0	0		
4	2	13	7.8	4	1	21	0		0	0		
4	2	13	7.8	4	1	24	0		0	0		
4	2	13	7.8	4	1	24	0		0	0		
4	2	13	7.8	4	1	26	0		0	0		
4	2	13	7.8	4	1	28	0		0	0		
4	2	13	7.8	4	1	31	0		0	0		
4	2	13	7.8	4	1	33	0		0	0		
4	2	13	7.8	4	1	35	0		0	0		
4	2	13	7.8	4	2	0	0		0	0		
4	2	13	7.8	4	2	5	0		0	0		
4	2	13	7.8	4	2	7	0		0	0		
4	2	13	7.8	4	2	10	0		0	0		
4	2	13	7.8	4	2	12	0		0	0		
4	2	13	7.8	4	2	14	0		0	0		
4	2	13	7.8	4	2	17	0		0	0		
4	2	13	7.8	4	2	19	0		0	0		
4	2	13	7.8	4	2	21	0		0	0		
4	2	13	7.8	4	2	24	0		0	0		
4	2	13	7.8	4	2	24	0		0	0		
4	2	13	7.8	4	2	26	0		0	0		
4	2	13	7.8	4	2	28	0		0	0		
4	2	13	7.8	4	2	31	0		0	0		
4	2	13	7.8	4	2	33	0		0	0		
4	2	13	7.8	4	2	35	0		0	0		
4	2	13	7.8	4	3	0	0		0	0		
4	2	13	7.8	4	3	5	0		0	0		
4	2	13	7.8	4	3	7	0		0	0		
4	2	13	7.8	4	3	10	0		0	0		
4	2	13	7.8	4	3	12	0		0	0		
4	2	13	7.8	4	3	14	0		0	0		
4	2	13	7.8	4	3	17	0		0	0		
4	2	13	7.8	4	3	19	0		0	0		
4	2	13	7.8	4	3	21	0		0	0		
4	2	13	7.8	4	3	24	0		0	0		
4	2	13	7.8	4	3	24	0		0	0		
4	2	13	7.8	4	3	26	0		0	0		
4	2	13	7.8	4	3	28	0		0	0		
4	2	13	7.8	4	3	31	0		0	0		
4	2	13	7.8	4	3	33	0		0	0		
4	2	13	7.8	4	3	35	0		0	0		
4	3	15	8.2	1	1	0	28	1	0	0		
4	3	15	8.2	1	1	4	28	1	0	0		
4	3	15	8.2	1	1	7	28	1	23	0		
4	3	15	8.2	1	1	9	28	1	5	0		
4	3	15	8.2	1	1	11	27	0.964285714	-1	0		
4	3	15	8.2	1	1	14	26	0.928571429	-3	2	0.5	0.5
4	3	15	8.2	1	1	16	26	0.928571429	-20	20	0.454545455	0.545454545
4	3	15	8.2	1	1	18	26	0.928571429	-4	4	0.5	0.5
4	3	15	8.2	1	1	21	0	0	0	-26		
4	3	15	8.2	1	1	23	0	0	0	0		
4	3	15	8.2	1	1	25	0	0	0	0		
4	3	15	8.2	1	1	28	0	0	0	0		
4	3	15	8.2	1	1	30	0	0	0	0		
4	3	15	8.2	1	1	32	0	0	0	0		
4	3	15	8.2	1	1	35	0	0	0	0		
4	3	15	8.2	1	1	37	0	0	0	0		
4	3	15	8.2	1	2	0	25	1	0	0		
4	3	15	8.2	1	2	4	18	0.72	0	0		
4	3	15	8.2	1	2	7	18	0.72	0	0		
4	3	15	8.2	1	2	9	18	0.72	11	0		
4	3	15	8.2	1	2	11	18	0.72	6	0		
4	3	15	8.2	1	2	14	16	0.64	-1	0		
4	3	15	8.2	1	2	16	16	0.64	-1	1	0	1
4	3	15	8.2	1	2	18	15	0.6	-11	10	0.545454545	0.454545455
4	3	15	8.2	1	2	21	14	0.56	-4	3	0.571428571	0.428571429
4	3	15	8.2	1	2	23	0	0	0	-14		
4	3	15	8.2	1	2	25	0	0	0	0		
4	3	15	8.2	1	2	28	0	0	0	0		
4	3	15	8.2	1	2	30	0	0	0	0		
4	3	15	8.2	1	2	32	0	0	0	0		
4	3	15	8.2	1	2	35	0	0	0	0		
4	3	15	8.2	1	2	37	0	0	0	0		
4	3	15	8.2	1	3	0	26	1	0	0		
4	3	15	8.2	1	3	4	26	1	0	0		
4	3	15	8.2	1	3	7	24	0.923076923	12	0		
4	3	15	8.2	1	3	9	24	0.923076923	11	0		
4	3	15	8.2	1	3	11	24	0.923076923	0	0		
4	3	15	8.2	1	3	14	24	0.923076923	1	0		
4	3	15	8.2	1	3	16	22	0.846153846	-15	13	0.461538462	0.538461538
4	3	15	8.2	1	3	18	22	0.846153846	-9	9	0.409090909	0.590909091
4	3	15	8.2	1	3	21	0	0	0	-22		
4	3	15	8.2	1	3	23	0	0	0	0		
4	3	15	8.2	1	3	25	0	0	0	0		
4	3	15	8.2	1	3	28	0	0	0	0		
4	3	15	8.2	1	3	30	0	0	0	0		
4	3	15	8.2	1	3	32	0	0	0	0		
4	3	15	8.2	1	3	35	0	0	0	0		
4	3	15	8.2	1	3	37	0	0	0	0		
4	3	15	8.2	2	1	0	25	1	0	0		
4	3	15	8.2	2	1	4	24	0.96	0	0		
4	3	15	8.2	2	1	7	24	0.96	0	0		
4	3	15	8.2	2	1	9	24	0.96	15	0		
4	3	15	8.2	2	1	11	24	0.96	8	0		
4	3	15	8.2	2	1	14	24	0.96	1	0		
4	3	15	8.2	2	1	16	22	0.88	-4	2	0	1
4	3	15	8.2	2	1	18	22	0.88	-14	14	0.375	0.625
4	3	15	8.2	2	1	21	22	0.88	-5	5	0.333333333	0.666666667
4	3	15	8.2	2	1	23	22	0.88	0	0	0.333333333	0.666666667
4	3	15	8.2	2	1	25	22	0.88	-1	1	0.363636364	0.636363636
4	3	15	8.2	2	1	28	0	0	0	-22		
4	3	15	8.2	2	1	30	0	0	0	0		
4	3	15	8.2	2	1	32	0	0	0	0		
4	3	15	8.2	2	1	35	0	0	0	0		
4	3	15	8.2	2	1	37	0	0	0	0		
4	3	15	8.2	2	2	0	25	1	0	0		
4	3	15	8.2	2	2	4	21	0.84	0	0		
4	3	15	8.2	2	2	7	21	0.84	0	0		
4	3	15	8.2	2	2	9	21	0.84	11	0		
4	3	15	8.2	2	2	11	21	0.84	9	0		
4	3	15	8.2	2	2	14	21	0.84	0	0		
4	3	15	8.2	2	2	16	21	0.84	0	1	0	1
4	3	15	8.2	2	2	18	20	0.8	-16	15	0.4375	0.5625
4	3	15	8.2	2	2	21	20	0.8	-4	4	0.45	0.55
4	3	15	8.2	2	2	23	0	0	0	-20		
4	3	15	8.2	2	2	25	0	0	0	0		
4	3	15	8.2	2	2	28	0	0	0	0		
4	3	15	8.2	2	2	30	0	0	0	0		
4	3	15	8.2	2	2	32	0	0	0	0		
4	3	15	8.2	2	2	35	0	0	0	0		
4	3	15	8.2	2	2	37	0	0	0	0		
4	3	15	8.2	2	3	0	25	1	0	0		
4	3	15	8.2	2	3	4	21	0.84	0	0		
4	3	15	8.2	2	3	7	21	0.84	0	0		
4	3	15	8.2	2	3	9	21	0.84	2	0		
4	3	15	8.2	2	3	11	21	0.84	18	0		
