Generation	Treatment	Rep	Stage.x	Number.x	Length.x	Weight.x	Stage.y	Number.y	Length.y	Weight.y	weight.diff	Beak	Dev.diff	Growth.Rate
2	3	2	C6F	1	0.775	4.906824846	C1	1	0.324	0.363726068	4.543098778	3	7.175652174	0.63312695
2	3	2	C6F	1	0.775	4.906824846	C1	10	0.31	0.315980454	4.590844392	1	8.086956522	0.567685059
2	3	2	C6F	1	0.775	4.906824846	C1	10	0.31	0.315980454	4.590844392	2	7.545454545	0.60842516
2	3	2	C6F	1	0.775	4.906824846	C1	10	0.31	0.315980454	4.590844392	3	7.175652174	0.639780787
2	3	2	C6F	1	0.775	4.906824846	C1	11	0.306	0.303173652	4.603651194	1	8.086956522	0.569268696
2	3	2	C6F	1	0.775	4.906824846	C1	11	0.306	0.303173652	4.603651194	2	7.545454545	0.610122447
2	3	2	C6F	1	0.775	4.906824846	C1	11	0.306	0.303173652	4.603651194	3	7.175652174	0.641565544
2	3	2	C6F	1	0.775	4.906824846	C1	12	0.29	0.255498101	4.651326745	1	8.086956522	0.57516406
2	3	2	C6F	1	0.775	4.906824846	C1	12	0.29	0.255498101	4.651326745	2	7.545454545	0.616440894
2	3	2	C6F	1	0.775	4.906824846	C1	12	0.29	0.255498101	4.651326745	3	7.175652174	0.648209617
2	3	2	C6F	1	0.775	4.906824846	C1	2	0.31	0.315980454	4.590844392	1	8.086956522	0.567685059
2	3	2	C6F	1	0.775	4.906824846	C1	2	0.31	0.315980454	4.590844392	2	7.545454545	0.60842516
2	3	2	C6F	1	0.775	4.906824846	C1	2	0.31	0.315980454	4.590844392	3	7.175652174	0.639780787
2	3	2	C6F	1	0.775	4.906824846	C1	3	0.307	0.306341314	4.600483532	1	8.086956522	0.568876996
2	3	2	C6F	1	0.775	4.906824846	C1	3	0.307	0.306341314	4.600483532	2	7.545454545	0.609702637
2	3	2	C6F	1	0.775	4.906824846	C1	3	0.307	0.306341314	4.600483532	3	7.175652174	0.641124099
2	3	2	C6F	1	0.775	4.906824846	C1	4	0.286	0.244439306	4.662385539	1	8.086956522	0.576531545
2	3	2	C6F	1	0.775	4.906824846	C1	4	0.286	0.244439306	4.662385539	2	7.545454545	0.617906517
2	3	2	C6F	1	0.775	4.906824846	C1	4	0.286	0.244439306	4.662385539	3	7.175652174	0.649750772
2	3	2	C6F	1	0.775	4.906824846	C1	5	0.311	0.319239176	4.587585669	1	8.086956522	0.567282099
2	3	2	C6F	1	0.775	4.906824846	C1	5	0.311	0.319239176	4.587585669	2	7.545454545	0.607993282
2	3	2	C6F	1	0.775	4.906824846	C1	5	0.311	0.319239176	4.587585669	3	7.175652174	0.63932665
2	3	2	C6F	1	0.775	4.906824846	C1	6	0.33	0.385622036	4.521202809	1	8.086956522	0.559073466
2	3	2	C6F	1	0.775	4.906824846	C1	6	0.33	0.385622036	4.521202809	2	7.545454545	0.599195553
2	3	2	C6F	1	0.775	4.906824846	C1	6	0.33	0.385622036	4.521202809	3	7.175652174	0.630075525
2	3	2	C6F	1	0.775	4.906824846	C1	7	0.292	0.261154084	4.645670761	1	8.086956522	0.574464664
2	3	2	C6F	1	0.775	4.906824846	C1	7	0.292	0.261154084	4.645670761	2	7.545454545	0.615691306
2	3	2	C6F	1	0.775	4.906824846	C1	7	0.292	0.261154084	4.645670761	3	7.175652174	0.647421398
2	3	2	C6F	1	0.775	4.906824846	C1	8	0.279	0.225884278	4.680940567	1	8.086956522	0.578825984
2	3	2	C6F	1	0.775	4.906824846	C1	8	0.279	0.225884278	4.680940567	2	7.545454545	0.620365617
2	3	2	C6F	1	0.775	4.906824846	C1	8	0.279	0.225884278	4.680940567	3	7.175652174	0.652336604
2	3	2	C6F	1	0.775	4.906824846	C1	9	0.327	0.374564285	4.532260561	1	8.086956522	0.560440822
2	3	2	C6F	1	0.775	4.906824846	C1	9	0.327	0.374564285	4.532260561	2	7.545454545	0.600661038
2	3	2	C6F	1	0.775	4.906824846	C1	9	0.327	0.374564285	4.532260561	3	7.175652174	0.631616535
2	3	2	C6F	10	0.759	4.549197228	C1	1	0.324	0.363726068	4.18547116	1	8.086956522	0.517558262
2	3	2	C6F	10	0.759	4.549197228	C1	1	0.324	0.363726068	4.18547116	2	7.545454545	0.554700997
2	3	2	C6F	10	0.759	4.549197228	C1	1	0.324	0.363726068	4.18547116	3	7.175652174	0.58328791
2	3	2	C6F	10	0.759	4.549197228	C1	10	0.31	0.315980454	4.233216775	1	8.086956522	0.523462289
2	3	2	C6F	10	0.759	4.549197228	C1	10	0.31	0.315980454	4.233216775	2	7.545454545	0.561028729
2	3	2	C6F	10	0.759	4.549197228	C1	10	0.31	0.315980454	4.233216775	3	7.175652174	0.589941746
2	3	2	C6F	10	0.759	4.549197228	C1	11	0.306	0.303173652	4.246023577	1	8.086956522	0.525045926
2	3	2	C6F	10	0.759	4.549197228	C1	11	0.306	0.303173652	4.246023577	2	7.545454545	0.562726016
2	3	2	C6F	10	0.759	4.549197228	C1	11	0.306	0.303173652	4.246023577	3	7.175652174	0.591726504
2	3	2	C6F	10	0.759	4.549197228	C1	12	0.29	0.255498101	4.293699128	1	8.086956522	0.53094129
2	3	2	C6F	10	0.759	4.549197228	C1	12	0.29	0.255498101	4.293699128	2	7.545454545	0.569044463
2	3	2	C6F	10	0.759	4.549197228	C1	12	0.29	0.255498101	4.293699128	3	7.175652174	0.598370576
2	3	2	C6F	10	0.759	4.549197228	C1	2	0.31	0.315980454	4.233216775	1	8.086956522	0.523462289
2	3	2	C6F	10	0.759	4.549197228	C1	2	0.31	0.315980454	4.233216775	2	7.545454545	0.561028729
2	3	2	C6F	10	0.759	4.549197228	C1	2	0.31	0.315980454	4.233216775	3	7.175652174	0.589941746
2	3	2	C6F	10	0.759	4.549197228	C1	3	0.307	0.306341314	4.242855914	1	8.086956522	0.524654226
2	3	2	C6F	10	0.759	4.549197228	C1	3	0.307	0.306341314	4.242855914	2	7.545454545	0.562306206
2	3	2	C6F	10	0.759	4.549197228	C1	3	0.307	0.306341314	4.242855914	3	7.175652174	0.591285058
2	3	2	C6F	10	0.759	4.549197228	C1	4	0.286	0.244439306	4.304757922	1	8.086956522	0.532308775
2	3	2	C6F	10	0.759	4.549197228	C1	4	0.286	0.244439306	4.304757922	2	7.545454545	0.570510086
2	3	2	C6F	10	0.759	4.549197228	C1	4	0.286	0.244439306	4.304757922	3	7.175652174	0.599911732
2	3	2	C6F	10	0.759	4.549197228	C1	5	0.311	0.319239176	4.229958052	1	8.086956522	0.523059329
2	3	2	C6F	10	0.759	4.549197228	C1	5	0.311	0.319239176	4.229958052	2	7.545454545	0.56059685
2	3	2	C6F	10	0.759	4.549197228	C1	5	0.311	0.319239176	4.229958052	3	7.175652174	0.58948761
2	3	2	C6F	10	0.759	4.549197228	C1	6	0.33	0.385622036	4.163575192	1	8.086956522	0.514850696
2	3	2	C6F	10	0.759	4.549197228	C1	6	0.33	0.385622036	4.163575192	2	7.545454545	0.551799122
2	3	2	C6F	10	0.759	4.549197228	C1	6	0.33	0.385622036	4.163575192	3	7.175652174	0.580236485
2	3	2	C6F	10	0.759	4.549197228	C1	7	0.292	0.261154084	4.288043144	1	8.086956522	0.530241894
2	3	2	C6F	10	0.759	4.549197228	C1	7	0.292	0.261154084	4.288043144	2	7.545454545	0.568294875
2	3	2	C6F	10	0.759	4.549197228	C1	7	0.292	0.261154084	4.288043144	3	7.175652174	0.597582358
2	3	2	C6F	10	0.759	4.549197228	C1	8	0.279	0.225884278	4.32331295	1	8.086956522	0.534603214
2	3	2	C6F	10	0.759	4.549197228	C1	8	0.279	0.225884278	4.32331295	2	7.545454545	0.572969186
2	3	2	C6F	10	0.759	4.549197228	C1	8	0.279	0.225884278	4.32331295	3	7.175652174	0.602497563
2	3	2	C6F	10	0.759	4.549197228	C1	9	0.327	0.374564285	4.174632943	1	8.086956522	0.516218052
2	3	2	C6F	10	0.759	4.549197228	C1	9	0.327	0.374564285	4.174632943	2	7.545454545	0.553264607
2	3	2	C6F	10	0.759	4.549197228	C1	9	0.327	0.374564285	4.174632943	3	7.175652174	0.581777495
2	3	2	C6F	11	0.763	4.636771704	C1	1	0.324	0.363726068	4.273045636	1	8.086956522	0.528387364
2	3	2	C6F	11	0.763	4.636771704	C1	1	0.324	0.363726068	4.273045636	2	7.545454545	0.566307253
2	3	2	C6F	11	0.763	4.636771704	C1	1	0.324	0.363726068	4.273045636	3	7.175652174	0.595492303
2	3	2	C6F	11	0.763	4.636771704	C1	10	0.31	0.315980454	4.32079125	1	8.086956522	0.534291391
2	3	2	C6F	11	0.763	4.636771704	C1	10	0.31	0.315980454	4.32079125	2	7.545454545	0.572634985
2	3	2	C6F	11	0.763	4.636771704	C1	10	0.31	0.315980454	4.32079125	3	7.175652174	0.602146139
2	3	2	C6F	11	0.763	4.636771704	C1	11	0.306	0.303173652	4.333598053	1	8.086956522	0.535875028
2	3	2	C6F	11	0.763	4.636771704	C1	11	0.306	0.303173652	4.333598053	2	7.545454545	0.574332272
2	3	2	C6F	11	0.763	4.636771704	C1	11	0.306	0.303173652	4.333598053	3	7.175652174	0.603930897
2	3	2	C6F	11	0.763	4.636771704	C1	12	0.29	0.255498101	4.381273604	1	8.086956522	0.541770392
2	3	2	C6F	11	0.763	4.636771704	C1	12	0.29	0.255498101	4.381273604	2	7.545454545	0.580650719
2	3	2	C6F	11	0.763	4.636771704	C1	12	0.29	0.255498101	4.381273604	3	7.175652174	0.610574969
2	3	2	C6F	11	0.763	4.636771704	C1	2	0.31	0.315980454	4.32079125	1	8.086956522	0.534291391
2	3	2	C6F	11	0.763	4.636771704	C1	2	0.31	0.315980454	4.32079125	2	7.545454545	0.572634985
2	3	2	C6F	11	0.763	4.636771704	C1	2	0.31	0.315980454	4.32079125	3	7.175652174	0.602146139
2	3	2	C6F	11	0.763	4.636771704	C1	3	0.307	0.306341314	4.33043039	1	8.086956522	0.535483328
2	3	2	C6F	11	0.763	4.636771704	C1	3	0.307	0.306341314	4.33043039	2	7.545454545	0.573912461
2	3	2	C6F	11	0.763	4.636771704	C1	3	0.307	0.306341314	4.33043039	3	7.175652174	0.603489451
2	3	2	C6F	11	0.763	4.636771704	C1	4	0.286	0.244439306	4.392332398	1	8.086956522	0.543137877
2	3	2	C6F	11	0.763	4.636771704	C1	4	0.286	0.244439306	4.392332398	2	7.545454545	0.582116342
2	3	2	C6F	11	0.763	4.636771704	C1	4	0.286	0.244439306	4.392332398	3	7.175652174	0.612116124
2	3	2	C6F	11	0.763	4.636771704	C1	5	0.311	0.319239176	4.317532528	1	8.086956522	0.533888431
2	3	2	C6F	11	0.763	4.636771704	C1	5	0.311	0.319239176	4.317532528	2	7.545454545	0.572203106
2	3	2	C6F	11	0.763	4.636771704	C1	5	0.311	0.319239176	4.317532528	3	7.175652174	0.601692003
2	3	2	C6F	11	0.763	4.636771704	C1	6	0.33	0.385622036	4.251149668	1	8.086956522	0.525679798
2	3	2	C6F	11	0.763	4.636771704	C1	6	0.33	0.385622036	4.251149668	2	7.545454545	0.563405378
2	3	2	C6F	11	0.763	4.636771704	C1	6	0.33	0.385622036	4.251149668	3	7.175652174	0.592440877
2	3	2	C6F	11	0.763	4.636771704	C1	7	0.292	0.261154084	4.37561762	1	8.086956522	0.541070996
2	3	2	C6F	11	0.763	4.636771704	C1	7	0.292	0.261154084	4.37561762	2	7.545454545	0.57990113
2	3	2	C6F	11	0.763	4.636771704	C1	7	0.292	0.261154084	4.37561762	3	7.175652174	0.60978675
2	3	2	C6F	11	0.763	4.636771704	C1	8	0.279	0.225884278	4.410887426	1	8.086956522	0.545432316
2	3	2	C6F	11	0.763	4.636771704	C1	8	0.279	0.225884278	4.410887426	2	7.545454545	0.584575442
2	3	2	C6F	11	0.763	4.636771704	C1	8	0.279	0.225884278	4.410887426	3	7.175652174	0.614701956
2	3	2	C6F	11	0.763	4.636771704	C1	9	0.327	0.374564285	4.262207419	1	8.086956522	0.527047154
2	3	2	C6F	11	0.763	4.636771704	C1	9	0.327	0.374564285	4.262207419	2	7.545454545	0.564870863
2	3	2	C6F	11	0.763	4.636771704	C1	9	0.327	0.374564285	4.262207419	3	7.175652174	0.593981887
2	3	2	C6F	12	0.752	4.398833645	C1	1	0.324	0.363726068	4.035107577	1	8.086956522	0.498964915
2	3	2	C6F	12	0.752	4.398833645	C1	1	0.324	0.363726068	4.035107577	2	7.545454545	0.534773293
2	3	2	C6F	12	0.752	4.398833645	C1	1	0.324	0.363726068	4.035107577	3	7.175652174	0.562333218
2	3	2	C6F	12	0.752	4.398833645	C1	10	0.31	0.315980454	4.082853191	1	8.086956522	0.504868943
2	3	2	C6F	12	0.752	4.398833645	C1	10	0.31	0.315980454	4.082853191	2	7.545454545	0.541101025
2	3	2	C6F	12	0.752	4.398833645	C1	10	0.31	0.315980454	4.082853191	3	7.175652174	0.568987054
2	3	2	C6F	12	0.752	4.398833645	C1	11	0.306	0.303173652	4.095659994	1	8.086956522	0.50645258
2	3	2	C6F	12	0.752	4.398833645	C1	11	0.306	0.303173652	4.095659994	2	7.545454545	0.542798312
2	3	2	C6F	12	0.752	4.398833645	C1	11	0.306	0.303173652	4.095659994	3	7.175652174	0.570771812
2	3	2	C6F	12	0.752	4.398833645	C1	12	0.29	0.255498101	4.143335545	1	8.086956522	0.512347944
2	3	2	C6F	12	0.752	4.398833645	C1	12	0.29	0.255498101	4.143335545	2	7.545454545	0.549116759
2	3	2	C6F	12	0.752	4.398833645	C1	12	0.29	0.255498101	4.143335545	3	7.175652174	0.577415884
2	3	2	C6F	12	0.752	4.398833645	C1	2	0.31	0.315980454	4.082853191	1	8.086956522	0.504868943
2	3	2	C6F	12	0.752	4.398833645	C1	2	0.31	0.315980454	4.082853191	2	7.545454545	0.541101025
2	3	2	C6F	12	0.752	4.398833645	C1	2	0.31	0.315980454	4.082853191	3	7.175652174	0.568987054
2	3	2	C6F	12	0.752	4.398833645	C1	3	0.307	0.306341314	4.092492331	1	8.086956522	0.50606088
2	3	2	C6F	12	0.752	4.398833645	C1	3	0.307	0.306341314	4.092492331	2	7.545454545	0.542378502
2	3	2	C6F	12	0.752	4.398833645	C1	3	0.307	0.306341314	4.092492331	3	7.175652174	0.570330366
2	3	2	C6F	12	0.752	4.398833645	C1	4	0.286	0.244439306	4.154394339	1	8.086956522	0.513715429
2	3	2	C6F	12	0.752	4.398833645	C1	4	0.286	0.244439306	4.154394339	2	7.545454545	0.550582382
2	3	2	C6F	12	0.752	4.398833645	C1	4	0.286	0.244439306	4.154394339	3	7.175652174	0.578957039
2	3	2	C6F	12	0.752	4.398833645	C1	5	0.311	0.319239176	4.079594469	1	8.086956522	0.504465983
2	3	2	C6F	12	0.752	4.398833645	C1	5	0.311	0.319239176	4.079594469	2	7.545454545	0.540669147
2	3	2	C6F	12	0.752	4.398833645	C1	5	0.311	0.319239176	4.079594469	3	7.175652174	0.568532918
2	3	2	C6F	12	0.752	4.398833645	C1	6	0.33	0.385622036	4.013211609	1	8.086956522	0.496257349
2	3	2	C6F	12	0.752	4.398833645	C1	6	0.33	0.385622036	4.013211609	2	7.545454545	0.531871418
2	3	2	C6F	12	0.752	4.398833645	C1	6	0.33	0.385622036	4.013211609	3	7.175652174	0.559281792
2	3	2	C6F	12	0.752	4.398833645	C1	7	0.292	0.261154084	4.137679561	1	8.086956522	0.511648548
2	3	2	C6F	12	0.752	4.398833645	C1	7	0.292	0.261154084	4.137679561	2	7.545454545	0.548367171
2	3	2	C6F	12	0.752	4.398833645	C1	7	0.292	0.261154084	4.137679561	3	7.175652174	0.576627665
2	3	2	C6F	12	0.752	4.398833645	C1	8	0.279	0.225884278	4.172949367	1	8.086956522	0.516009868
2	3	2	C6F	12	0.752	4.398833645	C1	8	0.279	0.225884278	4.172949367	2	7.545454545	0.553041482
2	3	2	C6F	12	0.752	4.398833645	C1	8	0.279	0.225884278	4.172949367	3	7.175652174	0.581542871
2	3	2	C6F	12	0.752	4.398833645	C1	9	0.327	0.374564285	4.02426936	1	8.086956522	0.497624706
2	3	2	C6F	12	0.752	4.398833645	C1	9	0.327	0.374564285	4.02426936	2	7.545454545	0.533336903
2	3	2	C6F	12	0.752	4.398833645	C1	9	0.327	0.374564285	4.02426936	3	7.175652174	0.560822802
2	3	2	C6F	2	0.788	5.212045594	C1	1	0.324	0.363726068	4.848319526	1	8.086956522	0.599523382
2	3	2	C6F	2	0.788	5.212045594	C1	1	0.324	0.363726068	4.848319526	2	7.545454545	0.642548371
2	3	2	C6F	2	0.788	5.212045594	C1	1	0.324	0.363726068	4.848319526	3	7.175652174	0.675662561
2	3	2	C6F	2	0.788	5.212045594	C1	10	0.31	0.315980454	4.89606514	1	8.086956522	0.60542741
2	3	2	C6F	2	0.788	5.212045594	C1	10	0.31	0.315980454	4.89606514	2	7.545454545	0.648876103
2	3	2	C6F	2	0.788	5.212045594	C1	10	0.31	0.315980454	4.89606514	3	7.175652174	0.682316397
2	3	2	C6F	2	0.788	5.212045594	C1	11	0.306	0.303173652	4.908871943	1	8.086956522	0.607011047
2	3	2	C6F	2	0.788	5.212045594	C1	11	0.306	0.303173652	4.908871943	2	7.545454545	0.65057339
2	3	2	C6F	2	0.788	5.212045594	C1	11	0.306	0.303173652	4.908871943	3	7.175652174	0.684101155
2	3	2	C6F	2	0.788	5.212045594	C1	12	0.29	0.255498101	4.956547494	1	8.086956522	0.61290641
2	3	2	C6F	2	0.788	5.212045594	C1	12	0.29	0.255498101	4.956547494	2	7.545454545	0.656891837
2	3	2	C6F	2	0.788	5.212045594	C1	12	0.29	0.255498101	4.956547494	3	7.175652174	0.690745228
2	3	2	C6F	2	0.788	5.212045594	C1	2	0.31	0.315980454	4.89606514	1	8.086956522	0.60542741
2	3	2	C6F	2	0.788	5.212045594	C1	2	0.31	0.315980454	4.89606514	2	7.545454545	0.648876103
2	3	2	C6F	2	0.788	5.212045594	C1	2	0.31	0.315980454	4.89606514	3	7.175652174	0.682316397
2	3	2	C6F	2	0.788	5.212045594	C1	3	0.307	0.306341314	4.90570428	1	8.086956522	0.606619346
2	3	2	C6F	2	0.788	5.212045594	C1	3	0.307	0.306341314	4.90570428	2	7.545454545	0.650153579
2	3	2	C6F	2	0.788	5.212045594	C1	3	0.307	0.306341314	4.90570428	3	7.175652174	0.683659709
2	3	2	C6F	2	0.788	5.212045594	C1	4	0.286	0.244439306	4.967606288	1	8.086956522	0.614273896
2	3	2	C6F	2	0.788	5.212045594	C1	4	0.286	0.244439306	4.967606288	2	7.545454545	0.65835746
2	3	2	C6F	2	0.788	5.212045594	C1	4	0.286	0.244439306	4.967606288	3	7.175652174	0.692286383
2	3	2	C6F	2	0.788	5.212045594	C1	5	0.311	0.319239176	4.892806418	1	8.086956522	0.60502445
2	3	2	C6F	2	0.788	5.212045594	C1	5	0.311	0.319239176	4.892806418	2	7.545454545	0.648444224
2	3	2	C6F	2	0.788	5.212045594	C1	5	0.311	0.319239176	4.892806418	3	7.175652174	0.681862261
2	3	2	C6F	2	0.788	5.212045594	C1	6	0.33	0.385622036	4.826423558	1	8.086956522	0.596815816
2	3	2	C6F	2	0.788	5.212045594	C1	6	0.33	0.385622036	4.826423558	2	7.545454545	0.639646496
2	3	2	C6F	2	0.788	5.212045594	C1	6	0.33	0.385622036	4.826423558	3	7.175652174	0.672611136
2	3	2	C6F	2	0.788	5.212045594	C1	7	0.292	0.261154084	4.95089151	1	8.086956522	0.612207015
2	3	2	C6F	2	0.788	5.212045594	C1	7	0.292	0.261154084	4.95089151	2	7.545454545	0.656142248
2	3	2	C6F	2	0.788	5.212045594	C1	7	0.292	0.261154084	4.95089151	3	7.175652174	0.689957009
2	3	2	C6F	2	0.788	5.212045594	C1	8	0.279	0.225884278	4.986161316	1	8.086956522	0.616568335
2	3	2	C6F	2	0.788	5.212045594	C1	8	0.279	0.225884278	4.986161316	2	7.545454545	0.66081656
2	3	2	C6F	2	0.788	5.212045594	C1	8	0.279	0.225884278	4.986161316	3	7.175652174	0.694872214
2	3	2	C6F	2	0.788	5.212045594	C1	9	0.327	0.374564285	4.837481309	1	8.086956522	0.598183173
2	3	2	C6F	2	0.788	5.212045594	C1	9	0.327	0.374564285	4.837481309	2	7.545454545	0.641111981
2	3	2	C6F	2	0.788	5.212045594	C1	9	0.327	0.374564285	4.837481309	3	7.175652174	0.674152146
2	3	2	C6F	3	0.7	3.391933659	C1	1	0.324	0.363726068	3.028207591	1	8.086956522	0.374455777
2	3	2	C6F	3	0.7	3.391933659	C1	1	0.324	0.363726068	3.028207591	2	7.545454545	0.401328717
2	3	2	C6F	3	0.7	3.391933659	C1	1	0.324	0.363726068	3.028207591	3	7.175652174	0.42201148
2	3	2	C6F	3	0.7	3.391933659	C1	10	0.31	0.315980454	3.075953206	1	8.086956522	0.380359805
2	3	2	C6F	3	0.7	3.391933659	C1	10	0.31	0.315980454	3.075953206	2	7.545454545	0.407656449
2	3	2	C6F	3	0.7	3.391933659	C1	10	0.31	0.315980454	3.075953206	3	7.175652174	0.428665316
2	3	2	C6F	3	0.7	3.391933659	C1	11	0.306	0.303173652	3.088760008	1	8.086956522	0.381943442
2	3	2	C6F	3	0.7	3.391933659	C1	11	0.306	0.303173652	3.088760008	2	7.545454545	0.409353736
2	3	2	C6F	3	0.7	3.391933659	C1	11	0.306	0.303173652	3.088760008	3	7.175652174	0.430450074
2	3	2	C6F	3	0.7	3.391933659	C1	12	0.29	0.255498101	3.136435559	1	8.086956522	0.387838806
2	3	2	C6F	3	0.7	3.391933659	C1	12	0.29	0.255498101	3.136435559	2	7.545454545	0.415672183
2	3	2	C6F	3	0.7	3.391933659	C1	12	0.29	0.255498101	3.136435559	3	7.175652174	0.437094146
2	3	2	C6F	3	0.7	3.391933659	C1	2	0.31	0.315980454	3.075953206	1	8.086956522	0.380359805
2	3	2	C6F	3	0.7	3.391933659	C1	2	0.31	0.315980454	3.075953206	2	7.545454545	0.407656449
2	3	2	C6F	3	0.7	3.391933659	C1	2	0.31	0.315980454	3.075953206	3	7.175652174	0.428665316
2	3	2	C6F	3	0.7	3.391933659	C1	3	0.307	0.306341314	3.085592345	1	8.086956522	0.381551742
2	3	2	C6F	3	0.7	3.391933659	C1	3	0.307	0.306341314	3.085592345	2	7.545454545	0.408933925
2	3	2	C6F	3	0.7	3.391933659	C1	3	0.307	0.306341314	3.085592345	3	7.175652174	0.430008628
2	3	2	C6F	3	0.7	3.391933659	C1	4	0.286	0.244439306	3.147494353	1	8.086956522	0.389206291
2	3	2	C6F	3	0.7	3.391933659	C1	4	0.286	0.244439306	3.147494353	2	7.545454545	0.417137806
2	3	2	C6F	3	0.7	3.391933659	C1	4	0.286	0.244439306	3.147494353	3	7.175652174	0.438635301
2	3	2	C6F	3	0.7	3.391933659	C1	5	0.311	0.319239176	3.072694483	1	8.086956522	0.379956845
2	3	2	C6F	3	0.7	3.391933659	C1	5	0.311	0.319239176	3.072694483	2	7.545454545	0.40722457
2	3	2	C6F	3	0.7	3.391933659	C1	5	0.311	0.319239176	3.072694483	3	7.175652174	0.42821118
2	3	2	C6F	3	0.7	3.391933659	C1	6	0.33	0.385622036	3.006311623	1	8.086956522	0.371748211
2	3	2	C6F	3	0.7	3.391933659	C1	6	0.33	0.385622036	3.006311623	2	7.545454545	0.398426842
2	3	2	C6F	3	0.7	3.391933659	C1	6	0.33	0.385622036	3.006311623	3	7.175652174	0.418960054
2	3	2	C6F	3	0.7	3.391933659	C1	7	0.292	0.261154084	3.130779575	1	8.086956522	0.38713941
2	3	2	C6F	3	0.7	3.391933659	C1	7	0.292	0.261154084	3.130779575	2	7.545454545	0.414922594
2	3	2	C6F	3	0.7	3.391933659	C1	7	0.292	0.261154084	3.130779575	3	7.175652174	0.436305927
2	3	2	C6F	3	0.7	3.391933659	C1	8	0.279	0.225884278	3.166049381	1	8.086956522	0.39150073
2	3	2	C6F	3	0.7	3.391933659	C1	8	0.279	0.225884278	3.166049381	2	7.545454545	0.419596906
2	3	2	C6F	3	0.7	3.391933659	C1	8	0.279	0.225884278	3.166049381	3	7.175652174	0.441221133
2	3	2	C6F	3	0.7	3.391933659	C1	9	0.327	0.374564285	3.017369374	1	8.086956522	0.373115568
2	3	2	C6F	3	0.7	3.391933659	C1	9	0.327	0.374564285	3.017369374	2	7.545454545	0.399892327
2	3	2	C6F	3	0.7	3.391933659	C1	9	0.327	0.374564285	3.017369374	3	7.175652174	0.420501064
2	3	2	C6F	4	0.718	3.719176025	C1	1	0.324	0.363726068	3.355449957	1	8.086956522	0.414921231
2	3	2	C6F	4	0.718	3.719176025	C1	1	0.324	0.363726068	3.355449957	2	7.545454545	0.444698187
2	3	2	C6F	4	0.718	3.719176025	C1	1	0.324	0.363726068	3.355449957	3	7.175652174	0.467616026
2	3	2	C6F	4	0.718	3.719176025	C1	10	0.31	0.315980454	3.403195571	1	8.086956522	0.420825259
2	3	2	C6F	4	0.718	3.719176025	C1	10	0.31	0.315980454	3.403195571	2	7.545454545	0.451025919
2	3	2	C6F	4	0.718	3.719176025	C1	10	0.31	0.315980454	3.403195571	3	7.175652174	0.474269863
2	3	2	C6F	4	0.718	3.719176025	C1	11	0.306	0.303173652	3.416002373	1	8.086956522	0.422408896
2	3	2	C6F	4	0.718	3.719176025	C1	11	0.306	0.303173652	3.416002373	2	7.545454545	0.452723206
2	3	2	C6F	4	0.718	3.719176025	C1	11	0.306	0.303173652	3.416002373	3	7.175652174	0.476054621
2	3	2	C6F	4	0.718	3.719176025	C1	12	0.29	0.255498101	3.463677924	1	8.086956522	0.428304259
2	3	2	C6F	4	0.718	3.719176025	C1	12	0.29	0.255498101	3.463677924	2	7.545454545	0.459041653
2	3	2	C6F	4	0.718	3.719176025	C1	12	0.29	0.255498101	3.463677924	3	7.175652174	0.482698693
2	3	2	C6F	4	0.718	3.719176025	C1	2	0.31	0.315980454	3.403195571	1	8.086956522	0.420825259
2	3	2	C6F	4	0.718	3.719176025	C1	2	0.31	0.315980454	3.403195571	2	7.545454545	0.451025919
2	3	2	C6F	4	0.718	3.719176025	C1	2	0.31	0.315980454	3.403195571	3	7.175652174	0.474269863
2	3	2	C6F	4	0.718	3.719176025	C1	3	0.307	0.306341314	3.412834711	1	8.086956522	0.422017195
2	3	2	C6F	4	0.718	3.719176025	C1	3	0.307	0.306341314	3.412834711	2	7.545454545	0.452303395
2	3	2	C6F	4	0.718	3.719176025	C1	3	0.307	0.306341314	3.412834711	3	7.175652174	0.475613175
2	3	2	C6F	4	0.718	3.719176025	C1	4	0.286	0.244439306	3.474736719	1	8.086956522	0.429671745
2	3	2	C6F	4	0.718	3.719176025	C1	4	0.286	0.244439306	3.474736719	2	7.545454545	0.460507276
2	3	2	C6F	4	0.718	3.719176025	C1	4	0.286	0.244439306	3.474736719	3	7.175652174	0.484239848
2	3	2	C6F	4	0.718	3.719176025	C1	5	0.311	0.319239176	3.399936849	1	8.086956522	0.420422298
2	3	2	C6F	4	0.718	3.719176025	C1	5	0.311	0.319239176	3.399936849	2	7.545454545	0.45059404
2	3	2	C6F	4	0.718	3.719176025	C1	5	0.311	0.319239176	3.399936849	3	7.175652174	0.473815727
2	3	2	C6F	4	0.718	3.719176025	C1	6	0.33	0.385622036	3.333553988	1	8.086956522	0.412213665
2	3	2	C6F	4	0.718	3.719176025	C1	6	0.33	0.385622036	3.333553988	2	7.545454545	0.441796312
2	3	2	C6F	4	0.718	3.719176025	C1	6	0.33	0.385622036	3.333553988	3	7.175652174	0.464564601
2	3	2	C6F	4	0.718	3.719176025	C1	7	0.292	0.261154084	3.458021941	1	8.086956522	0.427604864
2	3	2	C6F	4	0.718	3.719176025	C1	7	0.292	0.261154084	3.458021941	2	7.545454545	0.458292064
2	3	2	C6F	4	0.718	3.719176025	C1	7	0.292	0.261154084	3.458021941	3	7.175652174	0.481910474
